stateCode,sourceCode,sectorCode,year,msnCode,energyProduced
UT,CL,TC,1964,CLTXB,60599
UT,NG,AC,1964,NGACB,274
UT,NG,CC,1964,NGCCB,14474
UT,NG,EI,1964,NGEIB,3676
UT,NG,IC,1964,NGICB,50309
UT,NG,RC,1964,NGRCB,30338
UT,NG,TC,1964,NGTXB,95395
UT,NU,TC,1964,NUETB,0
UT,PA,AC,1964,PAACB,66467
UT,PA,CC,1964,PACCB,11982
UT,PA,EI,1964,PAEIB,9624
UT,PA,IC,1964,PAICB,46837
UT,PA,RC,1964,PARCB,1770
UT,PA,TC,1964,PATCB,136680
UT,RE,TC,1964,RETCB,10151
VA,CL,AC,1964,CLACB,482
VA,CL,CC,1964,CLCCB,9934
VA,CL,EI,1964,CLEIB,215747
VA,CL,IC,1964,CLICB,130516
VA,CL,RC,1964,CLRCB,13718
VA,CL,TC,1964,CLTXB,154649
VA,NG,AC,1964,NGACB,6776
VA,NG,CC,1964,NGCCB,13881
VA,NG,EI,1964,NGEIB,1992
VA,NG,IC,1964,NGICB,33779
VA,NG,RC,1964,NGRCB,35534
VA,NG,TC,1964,NGTXB,89971
VA,NU,TC,1964,NUETB,0
VA,PA,AC,1964,PAACB,302487
VA,PA,CC,1964,PACCB,13447
VA,PA,EI,1964,PAEIB,1350
VA,PA,IC,1964,PAICB,90430
VA,PA,RC,1964,PARCB,71403
VA,PA,TC,1964,PATCB,479118
VA,RE,TC,1964,RETCB,63580
VT,CL,AC,1964,CLACB,1
VT,CL,CC,1964,CLCCB,552
VT,CL,EI,1964,CLEIB,1028
VT,CL,IC,1964,CLICB,387
VT,CL,RC,1964,CLRCB,762
VT,CL,TC,1964,CLTXB,1702
VT,NG,AC,1964,NGACB,0
VT,NG,CC,1964,NGCCB,0
VT,NG,EI,1964,NGEIB,0
VT,NG,IC,1964,NGICB,0
VT,NG,RC,1964,NGRCB,0
VT,NG,TC,1964,NGTXB,0
VT,NU,TC,1964,NUETB,0
VT,PA,AC,1964,PAACB,20185
VT,PA,CC,1964,PACCB,4928
VT,PA,EI,1964,PAEIB,102
VT,PA,IC,1964,PAICB,5137
VT,PA,RC,1964,PARCB,19223
VT,PA,TC,1964,PATCB,49575
VT,RE,TC,1964,RETCB,13500
WA,CL,AC,1964,CLACB,33
WA,CL,CC,1964,CLCCB,1239
WA,CL,EI,1964,CLEIB,0
WA,CL,IC,1964,CLICB,8844
WA,CL,RC,1964,CLRCB,1712
WA,CL,TC,1964,CLTXB,11827
WA,NG,AC,1964,NGACB,707
WA,NG,CC,1964,NGCCB,13254
WA,NG,EI,1964,NGEIB,0
WA,NG,IC,1964,NGICB,81373
WA,NG,RC,1964,NGRCB,18602
WA,NG,TC,1964,NGTXB,113935
WA,NU,TC,1964,NUETB,0
WA,PA,AC,1964,PAACB,199395
WA,PA,CC,1964,PACCB,17714
WA,PA,EI,1964,PAEIB,23
WA,PA,IC,1964,PAICB,131770
WA,PA,RC,1964,PARCB,44233
WA,PA,TC,1964,PATCB,393136
WA,RE,TC,1964,RETCB,557343
WI,CL,AC,1964,CLACB,490
WI,CL,CC,1964,CLCCB,16794
WI,CL,EI,1964,CLEIB,159345
WI,CL,IC,1964,CLICB,133588
WI,CL,RC,1964,CLRCB,23191
WI,CL,TC,1964,CLTXB,174064
WI,NG,AC,1964,NGACB,1342
WI,NG,CC,1964,NGCCB,19707
WI,NG,EI,1964,NGEIB,9666
WI,NG,IC,1964,NGICB,73263
WI,NG,RC,1964,NGRCB,69969
WI,NG,TC,1964,NGTXB,164281
WI,NU,TC,1964,NUETB,0
WI,PA,AC,1964,PAACB,196350
WI,PA,CC,1964,PACCB,17933
WI,PA,EI,1964,PAEIB,252
WI,PA,IC,1964,PAICB,107551
WI,PA,RC,1964,PARCB,88640
WI,PA,TC,1964,PATCB,410726
WI,RE,TC,1964,RETCB,54980
WV,CL,AC,1964,CLACB,992
WV,CL,CC,1964,CLCCB,2373
WV,CL,EI,1964,CLEIB,185284
WV,CL,IC,1964,CLICB,275284
WV,CL,RC,1964,CLRCB,3278
WV,CL,TC,1964,CLTXB,281926
WV,NG,AC,1964,NGACB,14575
WV,NG,CC,1964,NGCCB,15759
WV,NG,EI,1964,NGEIB,935
WV,NG,IC,1964,NGICB,86464
WV,NG,RC,1964,NGRCB,54640
WV,NG,TC,1964,NGTXB,171439
WV,NU,TC,1964,NUETB,0
WV,PA,AC,1964,PAACB,74242
WV,PA,CC,1964,PACCB,1249
WV,PA,EI,1964,PAEIB,226
WV,PA,IC,1964,PAICB,51366
WV,PA,RC,1964,PARCB,3458
WV,PA,TC,1964,PATCB,130542
WV,RE,TC,1964,RETCB,21666
WY,CL,AC,1964,CLACB,10
WY,CL,CC,1964,CLCCB,380
WY,CL,EI,1964,CLEIB,28812
WY,CL,IC,1964,CLICB,2654
WY,CL,RC,1964,CLRCB,524
WY,CL,TC,1964,CLTXB,3567
WY,NG,AC,1964,NGACB,1276
WY,NG,CC,1964,NGCCB,7947
WY,NG,EI,1964,NGEIB,140
WY,NG,IC,1964,NGICB,36716
WY,NG,RC,1964,NGRCB,9358
WY,NG,TC,1964,NGTXB,55297
WY,NU,TC,1964,NUETB,0
WY,PA,AC,1964,PAACB,37743
WY,PA,CC,1964,PACCB,2227
WY,PA,EI,1964,PAEIB,80
WY,PA,IC,1964,PAICB,43381
WY,PA,RC,1964,PARCB,1948
WY,PA,TC,1964,PATCB,85379
WY,RE,TC,1964,RETCB,10613
AK,CL,AC,1965,CLACB,21
AK,CL,CC,1965,CLCCB,280
AK,CL,EI,1965,CLEIB,2690
AK,CL,IC,1965,CLICB,6526
AK,CL,RC,1965,CLRCB,371
AK,CL,TC,1965,CLTXB,7199
AK,NG,AC,1965,NGACB,0
AK,NG,CC,1965,NGCCB,2293
AK,NG,EI,1965,NGEIB,2170
AK,NG,IC,1965,NGICB,1755
AK,NG,RC,1965,NGRCB,1451
AK,NG,TC,1965,NGTXB,5500
AK,NU,TC,1965,NUETB,0
AK,PA,AC,1965,PAACB,34357
AK,PA,CC,1965,PACCB,8202
AK,PA,EI,1965,PAEIB,1817
AK,PA,IC,1965,PAICB,10612
AK,PA,RC,1965,PARCB,6717
AK,PA,TC,1965,PATCB,61705
AK,RE,TC,1965,RETCB,8519
AL,CL,AC,1965,CLACB,715
AL,CL,CC,1965,CLCCB,1051
AL,CL,EI,1965,CLEIB,298001
AL,CL,IC,1965,CLICB,231982
AL,CL,RC,1965,CLRCB,1393
AL,CL,TC,1965,CLTXB,235141
AL,NG,AC,1965,NGACB,12406
AL,NG,CC,1965,NGCCB,33050
AL,NG,EI,1965,NGEIB,5750
AL,NG,IC,1965,NGICB,136024
AL,NG,RC,1965,NGRCB,49720
AL,NG,TC,1965,NGTXB,231199
AL,NU,TC,1965,NUETB,0
AL,PA,AC,1965,PAACB,187605
AL,PA,CC,1965,PACCB,7818
AL,PA,EI,1965,PAEIB,0
AL,PA,IC,1965,PAICB,56659
AL,PA,RC,1965,PARCB,9826
AL,PA,TC,1965,PATCB,261907
AL,RE,TC,1965,RETCB,121888
AR,CL,AC,1965,CLACB,1
AR,CL,CC,1965,CLCCB,0
AR,CL,EI,1965,CLEIB,0
AR,CL,IC,1965,CLICB,163
AR,CL,RC,1965,CLRCB,0
AR,CL,TC,1965,CLTXB,163
AR,NG,AC,1965,NGACB,11352
AR,NG,CC,1965,NGCCB,27981
AR,NG,EI,1965,NGEIB,67578
AR,NG,IC,1965,NGICB,134214
AR,NG,RC,1965,NGRCB,36536
AR,NG,TC,1965,NGTXB,210084
AR,NU,TC,1965,NUETB,0
AR,PA,AC,1965,PAACB,118240
AR,PA,CC,1965,PACCB,4462
AR,PA,EI,1965,PAEIB,239
AR,PA,IC,1965,PAICB,42867
AR,PA,RC,1965,PARCB,13191
AR,PA,TC,1965,PATCB,178998
AR,RE,TC,1965,RETCB,46425
AZ,CL,AC,1965,CLACB,0
AZ,CL,CC,1965,CLCCB,0
AZ,CL,EI,1965,CLEIB,6938
AZ,CL,IC,1965,CLICB,92
AZ,CL,RC,1965,CLRCB,0
AZ,CL,TC,1965,CLTXB,93
AZ,NG,AC,1965,NGACB,19370
AZ,NG,CC,1965,NGCCB,20696
AZ,NG,EI,1965,NGEIB,39532
AZ,NG,IC,1965,NGICB,59365
AZ,NG,RC,1965,NGRCB,27100
AZ,NG,TC,1965,NGTXB,126531
AZ,NU,TC,1965,NUETB,0
AZ,PA,AC,1965,PAACB,120070
AZ,PA,CC,1965,PACCB,2398
AZ,PA,EI,1965,PAEIB,294
AZ,PA,IC,1965,PAICB,20082
AZ,PA,RC,1965,PARCB,2880
AZ,PA,TC,1965,PATCB,145724
AZ,RE,TC,1965,RETCB,50095
CA,CL,AC,1965,CLACB,199
CA,CL,CC,1965,CLCCB,111
CA,CL,EI,1965,CLEIB,0
CA,CL,IC,1965,CLICB,63237
CA,CL,RC,1965,CLRCB,147
CA,CL,TC,1965,CLTXB,63693
CA,NG,AC,1965,NGACB,16789
CA,NG,CC,1965,NGCCB,175470
CA,NG,EI,1965,NGEIB,528668
CA,NG,IC,1965,NGICB,567432
CA,NG,RC,1965,NGRCB,524855
CA,NG,TC,1965,NGTXB,1284546
CA,NU,TC,1965,NUETB,3193
CA,PA,AC,1965,PAACB,1473738
CA,PA,CC,1965,PACCB,55577
CA,PA,EI,1965,PAEIB,104785
CA,PA,IC,1965,PAICB,435947
CA,PA,RC,1965,PARCB,19768
CA,PA,TC,1965,PATCB,2089816
CA,RE,TC,1965,RETCB,418518
CO,CL,AC,1965,CLACB,129
CO,CL,CC,1965,CLCCB,3134
CO,CL,EI,1965,CLEIB,46497
CO,CL,IC,1965,CLICB,44203
CO,CL,RC,1965,CLRCB,4154
CO,CL,TC,1965,CLTXB,51620
CO,NG,AC,1965,NGACB,1738
CO,NG,CC,1965,NGCCB,35819
CO,NG,EI,1965,NGEIB,32411
CO,NG,IC,1965,NGICB,74894
CO,NG,RC,1965,NGRCB,59621
CO,NG,TC,1965,NGTXB,172072
CO,NU,TC,1965,NUETB,0
CO,PA,AC,1965,PAACB,136750
CO,PA,CC,1965,PACCB,5378
CO,PA,EI,1965,PAEIB,271
CO,PA,IC,1965,PAICB,45439
CO,PA,RC,1965,PARCB,10662
CO,PA,TC,1965,PATCB,198500
CO,RE,TC,1965,RETCB,16369
CT,CL,AC,1965,CLACB,65
CT,CL,CC,1965,CLCCB,846
CT,CL,EI,1965,CLEIB,106157
CT,CL,IC,1965,CLICB,20423
CT,CL,RC,1965,CLRCB,1122
CT,CL,TC,1965,CLTXB,22456
CT,NG,AC,1965,NGACB,102
CT,NG,CC,1965,NGCCB,5860
CT,NG,EI,1965,NGEIB,344
CT,NG,IC,1965,NGICB,12692
CT,NG,RC,1965,NGRCB,22721
CT,NG,TC,1965,NGTXB,41376
CT,NU,TC,1965,NUETB,0
CT,PA,AC,1965,PAACB,140366
CT,PA,CC,1965,PACCB,33532
CT,PA,EI,1965,PAEIB,16763
CT,PA,IC,1965,PAICB,108439
CT,PA,RC,1965,PARCB,87813
CT,PA,TC,1965,PATCB,386912
CT,RE,TC,1965,RETCB,15500
DC,CL,AC,1965,CLACB,11
DC,CL,CC,1965,CLCCB,1115
DC,CL,EI,1965,CLEIB,7888
DC,CL,IC,1965,CLICB,3312
DC,CL,RC,1965,CLRCB,1478
DC,CL,TC,1965,CLTXB,5916
DC,NG,AC,1965,NGACB,0
DC,NG,CC,1965,NGCCB,5973
DC,NG,EI,1965,NGEIB,0
DC,NG,IC,1965,NGICB,286
DC,NG,RC,1965,NGRCB,11056
DC,NG,TC,1965,NGTXB,17315
DC,NU,TC,1965,NUETB,0
DC,PA,AC,1965,PAACB,33810
DC,PA,CC,1965,PACCB,31787
DC,PA,EI,1965,PAEIB,84
DC,PA,IC,1965,PAICB,19171
DC,PA,RC,1965,PARCB,7478
DC,PA,TC,1965,PATCB,92330
DC,RE,TC,1965,RETCB,120
DE,CL,AC,1965,CLACB,3
DE,CL,CC,1965,CLCCB,136
DE,CL,EI,1965,CLEIB,27838
DE,CL,IC,1965,CLICB,872
DE,CL,RC,1965,CLRCB,180
DE,CL,TC,1965,CLTXB,1192
DE,NG,AC,1965,NGACB,0
DE,NG,CC,1965,NGCCB,1354
DE,NG,EI,1965,NGEIB,4809
DE,NG,IC,1965,NGICB,6640
DE,NG,RC,1965,NGRCB,5939
DE,NG,TC,1965,NGTXB,13932
DE,NU,TC,1965,NUETB,0
DE,PA,AC,1965,PAACB,43429
DE,PA,CC,1965,PACCB,17692
DE,PA,EI,1965,PAEIB,624
DE,PA,IC,1965,PAICB,57984
DE,PA,RC,1965,PARCB,13981
DE,PA,TC,1965,PATCB,133710
DE,RE,TC,1965,RETCB,5577
FL,CL,AC,1965,CLACB,0
FL,CL,CC,1965,CLCCB,0
FL,CL,EI,1965,CLEIB,55189
FL,CL,IC,1965,CLICB,0
FL,CL,RC,1965,CLRCB,0
FL,CL,TC,1965,CLTXB,0
FL,NG,AC,1965,NGACB,2623
FL,NG,CC,1965,NGCCB,13202
FL,NG,EI,1965,NGEIB,90220
FL,NG,IC,1965,NGICB,77188
FL,NG,RC,1965,NGRCB,8436
FL,NG,TC,1965,NGTXB,101448
FL,NU,TC,1965,NUETB,0
FL,PA,AC,1965,PAACB,454089
FL,PA,CC,1965,PACCB,36882
FL,PA,EI,1965,PAEIB,174202
FL,PA,IC,1965,PAICB,126889
FL,PA,RC,1965,PARCB,30662
FL,PA,TC,1965,PATCB,822724
FL,RE,TC,1965,RETCB,39916
GA,CL,AC,1965,CLACB,52
GA,CL,CC,1965,CLCCB,2042
GA,CL,EI,1965,CLEIB,131913
GA,CL,IC,1965,CLICB,15888
GA,CL,RC,1965,CLRCB,2706
GA,CL,TC,1965,CLTXB,20687
GA,NG,AC,1965,NGACB,4951
GA,NG,CC,1965,NGCCB,27094
GA,NG,EI,1965,NGEIB,864
GA,NG,IC,1965,NGICB,117010
GA,NG,RC,1965,NGRCB,69854
GA,NG,TC,1965,NGTXB,218909
GA,NU,TC,1965,NUETB,0
GA,PA,AC,1965,PAACB,252456
GA,PA,CC,1965,PACCB,9867
GA,PA,EI,1965,PAEIB,337
GA,PA,IC,1965,PAICB,113306
GA,PA,RC,1965,PARCB,14434
GA,PA,TC,1965,PATCB,390399
GA,RE,TC,1965,RETCB,108022
HI,CL,AC,1965,CLACB,0
HI,CL,CC,1965,CLCCB,0
HI,CL,EI,1965,CLEIB,0
HI,CL,IC,1965,CLICB,0
HI,CL,RC,1965,CLRCB,0
HI,CL,TC,1965,CLTXB,0
HI,NG,AC,1965,NGACB,0
HI,NG,CC,1965,NGCCB,0
HI,NG,EI,1965,NGEIB,0
HI,NG,IC,1965,NGICB,0
HI,NG,RC,1965,NGRCB,0
HI,NG,TC,1965,NGTXB,0
HI,NU,TC,1965,NUETB,0
HI,PA,AC,1965,PAACB,78979
HI,PA,CC,1965,PACCB,1460
HI,PA,EI,1965,PAEIB,27339
HI,PA,IC,1965,PAICB,21320
HI,PA,RC,1965,PARCB,196
HI,PA,TC,1965,PATCB,129295
HI,RE,TC,1965,RETCB,1265
IA,CL,AC,1965,CLACB,187
IA,CL,CC,1965,CLCCB,4465
IA,CL,EI,1965,CLEIB,58567
IA,CL,IC,1965,CLICB,57500
IA,CL,RC,1965,CLRCB,5919
IA,CL,TC,1965,CLTXB,68071
IA,NG,AC,1965,NGACB,11181
IA,NG,CC,1965,NGCCB,39089
IA,NG,EI,1965,NGEIB,52760
IA,NG,IC,1965,NGICB,68927
IA,NG,RC,1965,NGRCB,78032
IA,NG,TC,1965,NGTXB,197228
IA,NU,TC,1965,NUETB,0
IA,PA,AC,1965,PAACB,150376
IA,PA,CC,1965,PACCB,9799
IA,PA,EI,1965,PAEIB,1236
IA,PA,IC,1965,PAICB,92009
IA,PA,RC,1965,PARCB,40480
IA,PA,TC,1965,PATCB,293900
IA,RE,TC,1965,RETCB,15160
ID,CL,AC,1965,CLACB,23
ID,CL,CC,1965,CLCCB,3730
ID,CL,EI,1965,CLEIB,0
ID,CL,IC,1965,CLICB,7164
ID,CL,RC,1965,CLRCB,4945
ID,CL,TC,1965,CLTXB,15863
ID,NG,AC,1965,NGACB,1127
ID,NG,CC,1965,NGCCB,5391
ID,NG,EI,1965,NGEIB,0
ID,NG,IC,1965,NGICB,24367
ID,NG,RC,1965,NGRCB,5207
ID,NG,TC,1965,NGTXB,36092
ID,NU,TC,1965,NUETB,0
ID,PA,AC,1965,PAACB,48400
ID,PA,CC,1965,PACCB,4981
ID,PA,EI,1965,PAEIB,2
ID,PA,IC,1965,PAICB,28153
ID,PA,RC,1965,PARCB,5271
ID,PA,TC,1965,PATCB,86807
ID,RE,TC,1965,RETCB,79778
IL,CL,AC,1965,CLACB,1207
IL,CL,CC,1965,CLCCB,40591
IL,CL,EI,1965,CLEIB,537205
IL,CL,IC,1965,CLICB,381682
IL,CL,RC,1965,CLRCB,53807
IL,CL,TC,1965,CLTXB,477287
IL,NG,AC,1965,NGACB,13760
IL,NG,CC,1965,NGCCB,132737
IL,NG,EI,1965,NGEIB,35622
IL,NG,IC,1965,NGICB,244641
IL,NG,RC,1965,NGRCB,351902
IL,NG,TC,1965,NGTXB,743039
IL,NU,TC,1965,NUETB,11393
IL,PA,AC,1965,PAACB,579122
IL,PA,CC,1965,PACCB,78007
IL,PA,EI,1965,PAEIB,1692
IL,PA,IC,1965,PAICB,444115
IL,PA,RC,1965,PARCB,113986
IL,PA,TC,1965,PATCB,1216922
IL,RE,TC,1965,RETCB,35036
IN,CL,AC,1965,CLACB,1404
IN,CL,CC,1965,CLCCB,11157
IN,CL,EI,1965,CLEIB,406933
IN,CL,IC,1965,CLICB,466278
IN,CL,RC,1965,CLRCB,14790
IN,CL,TC,1965,CLTXB,493629
IN,NG,AC,1965,NGACB,8025
IN,NG,CC,1965,NGCCB,42217
IN,NG,EI,1965,NGEIB,13258
IN,NG,IC,1965,NGICB,179759
IN,NG,RC,1965,NGRCB,114243
IN,NG,TC,1965,NGTXB,344244
IN,NU,TC,1965,NUETB,0
IN,PA,AC,1965,PAACB,290613
IN,PA,CC,1965,PACCB,30644
IN,PA,EI,1965,PAEIB,859
IN,PA,IC,1965,PAICB,247961
IN,PA,RC,1965,PARCB,77349
IN,PA,TC,1965,PATCB,647426
IN,RE,TC,1965,RETCB,23060
KS,CL,AC,1965,CLACB,11
KS,CL,CC,1965,CLCCB,161
KS,CL,EI,1965,CLEIB,11560
KS,CL,IC,1965,CLICB,3336
KS,CL,RC,1965,CLRCB,214
KS,CL,TC,1965,CLTXB,3722
KS,NG,AC,1965,NGACB,49461
KS,NG,CC,1965,NGCCB,38280
KS,NG,EI,1965,NGEIB,112390
KS,NG,IC,1965,NGICB,154312
KS,NG,RC,1965,NGRCB,86359
KS,NG,TC,1965,NGTXB,328412
KS,NU,TC,1965,NUETB,0
KS,PA,AC,1965,PAACB,147675
KS,PA,CC,1965,PACCB,5889
KS,PA,EI,1965,PAEIB,1391
KS,PA,IC,1965,PAICB,98254
KS,PA,RC,1965,PARCB,23632
KS,PA,TC,1965,PATCB,276842
KS,RE,TC,1965,RETCB,3499
KY,CL,AC,1965,CLACB,390
KY,CL,CC,1965,CLCCB,5014
KY,CL,EI,1965,CLEIB,279521
KY,CL,IC,1965,CLICB,123920
KY,CL,RC,1965,CLRCB,6647
KY,CL,TC,1965,CLTXB,135971
KY,NG,AC,1965,NGACB,28406
KY,NG,CC,1965,NGCCB,21941
KY,NG,EI,1965,NGEIB,466
KY,NG,IC,1965,NGICB,60033
KY,NG,RC,1965,NGRCB,65889
KY,NG,TC,1965,NGTXB,176268
KY,NU,TC,1965,NUETB,0
KY,PA,AC,1965,PAACB,162981
KY,PA,CC,1965,PACCB,7652
KY,PA,EI,1965,PAEIB,91
KY,PA,IC,1965,PAICB,67855
KY,PA,RC,1965,PARCB,17205
KY,PA,TC,1965,PATCB,255784
KY,RE,TC,1965,RETCB,47438
LA,CL,AC,1965,CLACB,0
LA,CL,CC,1965,CLCCB,0
LA,CL,EI,1965,CLEIB,0
LA,CL,IC,1965,CLICB,0
LA,CL,RC,1965,CLRCB,0
LA,CL,TC,1965,CLTXB,0
LA,NG,AC,1965,NGACB,56374
LA,NG,CC,1965,NGCCB,23515
LA,NG,EI,1965,NGEIB,182947
LA,NG,IC,1965,NGICB,830001
LA,NG,RC,1965,NGRCB,63612
LA,NG,TC,1965,NGTXB,973502
LA,NU,TC,1965,NUETB,0
LA,PA,AC,1965,PAACB,254664
LA,PA,CC,1965,PACCB,12086
LA,PA,EI,1965,PAEIB,333
LA,PA,IC,1965,PAICB,362823
LA,PA,RC,1965,PARCB,7126
LA,PA,TC,1965,PATCB,637032
LA,RE,TC,1965,RETCB,38299
MA,CL,AC,1965,CLACB,42
MA,CL,CC,1965,CLCCB,3889
MA,CL,EI,1965,CLEIB,105999
MA,CL,IC,1965,CLICB,12837
MA,CL,RC,1965,CLRCB,5155
MA,CL,TC,1965,CLTXB,21923
MA,NG,AC,1965,NGACB,236
MA,NG,CC,1965,NGCCB,16513
MA,NG,EI,1965,NGEIB,13268
MA,NG,IC,1965,NGICB,20000
MA,NG,RC,1965,NGRCB,65695
MA,NG,TC,1965,NGTXB,102444
MA,NU,TC,1965,NUETB,11407
MA,PA,AC,1965,PAACB,267109
MA,PA,CC,1965,PACCB,169457
MA,PA,EI,1965,PAEIB,78394
MA,PA,IC,1965,PAICB,207160
MA,PA,RC,1965,PARCB,234195
MA,PA,TC,1965,PATCB,956316
MA,RE,TC,1965,RETCB,55636
MD,CL,AC,1965,CLACB,511
MD,CL,CC,1965,CLCCB,2490
MD,CL,EI,1965,CLEIB,158708
MD,CL,IC,1965,CLICB,162383
MD,CL,RC,1965,CLRCB,3301
MD,CL,TC,1965,CLTXB,168685
MD,NG,AC,1965,NGACB,1246
MD,NG,CC,1965,NGCCB,13308
MD,NG,EI,1965,NGEIB,57
MD,NG,IC,1965,NGICB,28267
MD,NG,RC,1965,NGRCB,58101
MD,NG,TC,1965,NGTXB,100922
MD,NU,TC,1965,NUETB,0
MD,PA,AC,1965,PAACB,215361
MD,PA,CC,1965,PACCB,30520
MD,PA,EI,1965,PAEIB,1842
MD,PA,IC,1965,PAICB,105514
MD,PA,RC,1965,PARCB,57004
MD,PA,TC,1965,PATCB,410242
MD,RE,TC,1965,RETCB,39019
ME,CL,AC,1965,CLACB,16
ME,CL,CC,1965,CLCCB,1325
ME,CL,EI,1965,CLEIB,0
ME,CL,IC,1965,CLICB,4895
ME,CL,RC,1965,CLRCB,1756
ME,CL,TC,1965,CLTXB,7992
ME,NG,AC,1965,NGACB,0
ME,NG,CC,1965,NGCCB,0
ME,NG,EI,1965,NGEIB,0
ME,NG,IC,1965,NGICB,0
ME,NG,RC,1965,NGRCB,0
ME,NG,TC,1965,NGTXB,0
ME,NU,TC,1965,NUETB,0
ME,PA,AC,1965,PAACB,68796
ME,PA,CC,1965,PACCB,9495
ME,PA,EI,1965,PAEIB,28013
ME,PA,IC,1965,PAICB,18924
ME,PA,RC,1965,PARCB,46201
ME,PA,TC,1965,PATCB,171429
ME,RE,TC,1965,RETCB,51675
MI,CL,AC,1965,CLACB,1220
MI,CL,CC,1965,CLCCB,18707
MI,CL,EI,1965,CLEIB,399905
MI,CL,IC,1965,CLICB,385563
MI,CL,RC,1965,CLRCB,24797
MI,CL,TC,1965,CLTXB,430286
MI,NG,AC,1965,NGACB,4623
MI,NG,CC,1965,NGCCB,86022
MI,NG,EI,1965,NGEIB,3031
MI,NG,IC,1965,NGICB,195098
MI,NG,RC,1965,NGRCB,274790
MI,NG,TC,1965,NGTXB,560532
MI,NU,TC,1965,NUETB,2132
MI,PA,AC,1965,PAACB,461534
MI,PA,CC,1965,PACCB,31929
MI,PA,EI,1965,PAEIB,2382
MI,PA,IC,1965,PAICB,183692
MI,PA,RC,1965,PARCB,112108
MI,PA,TC,1965,PATCB,791646
MI,RE,TC,1965,RETCB,55858
MN,CL,AC,1965,CLACB,175
MN,CL,CC,1965,CLCCB,5796
MN,CL,EI,1965,CLEIB,85538
MN,CL,IC,1965,CLICB,60794
MN,CL,RC,1965,CLRCB,7684
MN,CL,TC,1965,CLTXB,74449
MN,NG,AC,1965,NGACB,1178
MN,NG,CC,1965,NGCCB,26828
MN,NG,EI,1965,NGEIB,51317
MN,NG,IC,1965,NGICB,82613
MN,NG,RC,1965,NGRCB,86308
MN,NG,TC,1965,NGTXB,196926
MN,NU,TC,1965,NUETB,1693
MN,PA,AC,1965,PAACB,205920
MN,PA,CC,1965,PACCB,16644
MN,PA,EI,1965,PAEIB,2809
MN,PA,IC,1965,PAICB,137209
MN,PA,RC,1965,PARCB,61520
MN,PA,TC,1965,PATCB,424101
MN,RE,TC,1965,RETCB,34786
MO,CL,AC,1965,CLACB,193
MO,CL,CC,1965,CLCCB,2954
MO,CL,EI,1965,CLEIB,122629
MO,CL,IC,1965,CLICB,59928
MO,CL,RC,1965,CLRCB,3916
MO,CL,TC,1965,CLTXB,66991
MO,NG,AC,1965,NGACB,9104
MO,NG,CC,1965,NGCCB,41808
MO,NG,EI,1965,NGEIB,48503
MO,NG,IC,1965,NGICB,116419
MO,NG,RC,1965,NGRCB,132133
MO,NG,TC,1965,NGTXB,299464
MO,NU,TC,1965,NUETB,0
MO,PA,AC,1965,PAACB,295334
MO,PA,CC,1965,PACCB,25777
MO,PA,EI,1965,PAEIB,1017
MO,PA,IC,1965,PAICB,110747
MO,PA,RC,1965,PARCB,29067
MO,PA,TC,1965,PATCB,461941
MO,RE,TC,1965,RETCB,35404
MS,CL,AC,1965,CLACB,3
MS,CL,CC,1965,CLCCB,0
MS,CL,EI,1965,CLEIB,223
MS,CL,IC,1965,CLICB,794
MS,CL,RC,1965,CLRCB,0
MS,CL,TC,1965,CLTXB,797
MS,NG,AC,1965,NGACB,46578
MS,NG,CC,1965,NGCCB,12767
MS,NG,EI,1965,NGEIB,57995
MS,NG,IC,1965,NGICB,108476
MS,NG,RC,1965,NGRCB,24811
MS,NG,TC,1965,NGTXB,192632
MS,NU,TC,1965,NUETB,0
MS,PA,AC,1965,PAACB,115196
MS,PA,CC,1965,PACCB,4012
MS,PA,EI,1965,PAEIB,41
MS,PA,IC,1965,PAICB,44864
MS,PA,RC,1965,PARCB,10162
MS,PA,TC,1965,PATCB,174275
MS,RE,TC,1965,RETCB,37759
MT,CL,AC,1965,CLACB,4
MT,CL,CC,1965,CLCCB,205
MT,CL,EI,1965,CLEIB,3888
MT,CL,IC,1965,CLICB,1168
MT,CL,RC,1965,CLRCB,272
MT,CL,TC,1965,CLTXB,1650
MT,NG,AC,1965,NGACB,426
MT,NG,CC,1965,NGCCB,14124
MT,NG,EI,1965,NGEIB,1994
MT,NG,IC,1965,NGICB,34322
MT,NG,RC,1965,NGRCB,19928
MT,NG,TC,1965,NGTXB,68800
MT,NU,TC,1965,NUETB,0
MT,PA,AC,1965,PAACB,57336
MT,PA,CC,1965,PACCB,4404
MT,PA,EI,1965,PAEIB,5
MT,PA,IC,1965,PAICB,44958
MT,PA,RC,1965,PARCB,3973
MT,PA,TC,1965,PATCB,110675
MT,RE,TC,1965,RETCB,95505
NC,CL,AC,1965,CLACB,211
NC,CL,CC,1965,CLCCB,5736
NC,CL,EI,1965,CLEIB,247677
NC,CL,IC,1965,CLICB,64639
NC,CL,RC,1965,CLRCB,7603
NC,CL,TC,1965,CLTXB,78189
NC,NG,AC,1965,NGACB,4413
NC,NG,CC,1965,NGCCB,7511
NC,NG,EI,1965,NGEIB,2990
NC,NG,IC,1965,NGICB,48262
NC,NG,RC,1965,NGRCB,15068
NC,NG,TC,1965,NGTXB,75254
NC,NU,TC,1965,NUETB,0
NC,PA,AC,1965,PAACB,274766
NC,PA,CC,1965,PACCB,14440
