stateCode,sourceCode,year,msnCode,energyProduced
RI,NG,1962,NGMPB,0.0
RI,NU,1962,NUETB,0.0
RI,PA,1962,PAPRB,0.0
RI,RE,1962,REPRB,3139.0
SC,CL,1962,CLPRB,0.0
SC,NG,1962,NGMPB,0.0
SC,NU,1962,NUETB,0.0
SC,PA,1962,PAPRB,0.0
SC,RE,1962,REPRB,73455.0
SD,CL,1962,CLPRB,0.0
SD,NG,1962,NGMPB,0.0
SD,NU,1962,NUETB,0.0
SD,PA,1962,PAPRB,980.0
SD,RE,1962,REPRB,17252.0
TN,CL,1962,CLPRB,156047.0
TN,NG,1962,NGMPB,77.0
TN,NU,1962,NUETB,0.0
TN,PA,1962,PAPRB,81.0
TN,RE,1962,REPRB,145125.0
TX,CL,1962,CLPRB,25855.0
TX,NG,1962,NGMPB,6812787.0
TX,NU,1962,NUETB,0.0
TX,PA,1962,PAPRB,5471272.0
TX,RE,1962,REPRB,47721.0
US,CL,1962,CLPRB,10670680.0
US,NG,1962,NGMPB,15336414.0
US,NU,1962,NUETB,26394.0
US,PA,1962,PAPRB,15521896.0
US,RE,1962,REPRB,3117444.0
UT,CL,1962,CLPRB,99459.0
UT,NG,1962,NGMPB,74407.0
UT,NU,1962,NUETB,0.0
UT,PA,1962,PAPRB,179968.0
UT,RE,1962,REPRB,6192.0
VA,CL,1962,CLPRB,794606.0
VA,NG,1962,NGMPB,2564.0
VA,NU,1962,NUETB,0.0
VA,PA,1962,PAPRB,17.0
VA,RE,1962,REPRB,67678.0
VT,CL,1962,CLPRB,0.0
VT,NG,1962,NGMPB,0.0
VT,NU,1962,NUETB,0.0
VT,PA,1962,PAPRB,0.0
VT,RE,1962,REPRB,15682.0
WA,CL,1962,CLPRB,3828.0
WA,NG,1962,NGMPB,0.0
WA,NU,1962,NUETB,0.0
WA,PA,1962,PAPRB,0.0
WA,RE,1962,REPRB,476680.0
WI,CL,1962,CLPRB,0.0
WI,NG,1962,NGMPB,0.0
WI,NU,1962,NUETB,0.0
WI,PA,1962,PAPRB,0.0
WI,RE,1962,REPRB,61695.0
WV,CL,1962,CLPRB,2953044.0
WV,NG,1962,NGMPB,231039.0
WV,NU,1962,NUETB,0.0
WV,PA,1962,PAPRB,20126.0
WV,RE,1962,REPRB,23755.0
WY,CL,1962,CLPRB,44644.0
WY,NG,1962,NGMPB,223727.0
WY,NU,1962,NUETB,0.0
WY,PA,1962,PAPRB,787913.0
WY,RE,1962,REPRB,11746.0
X3,NG,1962,NGMPB,473669.0
X3,PA,1962,PAPRB,445238.0
X5,PA,1962,PAPRB,0.0
AK,CL,1963,CLPRB,13307.0
AK,NG,1963,NGMPB,4541.0
AK,NU,1963,NUETB,0.0
AK,PA,1963,PAPRB,62292.0
AK,RE,1963,REPRB,7793.0
AL,CL,1963,CLPRB,302842.0
AL,NG,1963,NGMPB,288.0
AL,NU,1963,NUETB,0.0
AL,PA,1963,PAPRB,53215.0
AL,RE,1963,REPRB,112682.0
AR,CL,1963,CLPRB,4959.0
AR,NG,1963,NGMPB,78691.0
AR,NU,1963,NUETB,0.0
AR,PA,1963,PAPRB,158955.0
AR,RE,1963,REPRB,41897.0
AZ,CL,1963,CLPRB,0.0
AZ,NG,1963,NGMPB,1413.0
AZ,NU,1963,NUETB,0.0
AZ,PA,1963,PAPRB,394.0
AZ,RE,1963,REPRB,34861.0
CA,CL,1963,CLPRB,0.0
CA,NG,1963,NGMPB,737636.0
CA,NU,1963,NUETB,2288.0
CA,PA,1963,PAPRB,1745266.0
CA,RE,1963,REPRB,360333.0
CO,CL,1963,CLPRB,80589.0
CO,NG,1963,NGMPB,109244.0
CO,NU,1963,NUETB,0.0
CO,PA,1963,PAPRB,222041.0
CO,RE,1963,REPRB,17410.0
CT,CL,1963,CLPRB,0.0
CT,NG,1963,NGMPB,0.0
CT,NU,1963,NUETB,0.0
CT,PA,1963,PAPRB,0.0
CT,RE,1963,REPRB,16253.0
DC,CL,1963,CLPRB,0.0
DC,NG,1963,NGMPB,0.0
DC,NU,1963,NUETB,0.0
DC,PA,1963,PAPRB,0.0
DC,RE,1963,REPRB,148.0
DE,CL,1963,CLPRB,0.0
DE,NG,1963,NGMPB,0.0
DE,NU,1963,NUETB,0.0
DE,PA,1963,PAPRB,0.0
DE,RE,1963,REPRB,5356.0
FL,CL,1963,CLPRB,0.0
FL,NG,1963,NGMPB,47.0
FL,NU,1963,NUETB,0.0
FL,PA,1963,PAPRB,2691.0
FL,RE,1963,REPRB,38613.0
GA,CL,1963,CLPRB,0.0
GA,NG,1963,NGMPB,0.0
GA,NU,1963,NUETB,0.0
GA,PA,1963,PAPRB,0.0
GA,RE,1963,REPRB,103171.0
HI,CL,1963,CLPRB,0.0
HI,NG,1963,NGMPB,0.0
HI,NU,1963,NUETB,0.0
HI,PA,1963,PAPRB,0.0
HI,RE,1963,REPRB,446.0
IA,CL,1963,CLPRB,25053.0
IA,NG,1963,NGMPB,0.0
IA,NU,1963,NUETB,0.0
IA,PA,1963,PAPRB,0.0
IA,RE,1963,REPRB,13403.0
ID,CL,1963,CLPRB,0.0
ID,NG,1963,NGMPB,0.0
ID,NU,1963,NUETB,0.0
ID,PA,1963,PAPRB,0.0
ID,RE,1963,REPRB,73227.0
IL,CL,1963,CLPRB,1148539.0
IL,NG,1963,NGMPB,17180.0
IL,NU,1963,NUETB,11093.0
IL,PA,1963,PAPRB,433817.0
IL,RE,1963,REPRB,34418.0
IN,CL,1963,CLPRB,336561.0
IN,NG,1963,NGMPB,288.0
IN,NU,1963,NUETB,0.0
IN,PA,1963,PAPRB,69032.0
IN,RE,1963,REPRB,24007.0
KS,CL,1963,CLPRB,24911.0
KS,NG,1963,NGMPB,784230.0
KS,NU,1963,NUETB,0.0
KS,PA,1963,PAPRB,632821.0
KS,RE,1963,REPRB,3798.0
KY,CL,1963,CLPRB,1832508.0
KY,NG,1963,NGMPB,85922.0
KY,NU,1963,NUETB,0.0
KY,PA,1963,PAPRB,106395.0
KY,RE,1963,REPRB,47591.0
LA,CL,1963,CLPRB,0.0
LA,NG,1963,NGMPB,3650770.0
LA,NU,1963,NUETB,0.0
LA,PA,1963,PAPRB,2428574.0
LA,RE,1963,REPRB,39147.0
MA,CL,1963,CLPRB,0.0
MA,NG,1963,NGMPB,0.0
MA,NU,1963,NUETB,11181.0
MA,PA,1963,PAPRB,0.0
MA,RE,1963,REPRB,52762.0
MD,CL,1963,CLPRB,29412.0
MD,NG,1963,NGMPB,1669.0
MD,NU,1963,NUETB,0.0
MD,PA,1963,PAPRB,0.0
MD,RE,1963,REPRB,35457.0
ME,CL,1963,CLPRB,0.0
ME,NG,1963,NGMPB,0.0
ME,NU,1963,NUETB,0.0
ME,PA,1963,PAPRB,0.0
ME,RE,1963,REPRB,58874.0
MI,CL,1963,CLPRB,0.0
MI,NG,1963,NGMPB,36480.0
MI,NU,1963,NUETB,1453.0
MI,PA,1963,PAPRB,92638.0
MI,RE,1963,REPRB,51374.0
MN,CL,1963,CLPRB,0.0
MN,NG,1963,NGMPB,0.0
MN,NU,1963,NUETB,8.0
MN,PA,1963,PAPRB,0.0
MN,RE,1963,REPRB,32328.0
MO,CL,1963,CLPRB,67045.0
MO,NG,1963,NGMPB,101.0
MO,NU,1963,NUETB,0.0
MO,PA,1963,PAPRB,307.0
MO,RE,1963,REPRB,33299.0
MS,CL,1963,CLPRB,0.0
MS,NG,1963,NGMPB,184190.0
MS,NU,1963,NUETB,0.0
MS,PA,1963,PAPRB,339990.0
MS,RE,1963,REPRB,39154.0
MT,CL,1963,CLPRB,6122.0
MT,NG,1963,NGMPB,34803.0
MT,NU,1963,NUETB,0.0
MT,PA,1963,PAPRB,179046.0
MT,RE,1963,REPRB,70429.0
NC,CL,1963,CLPRB,0.0
NC,NG,1963,NGMPB,0.0
NC,NU,1963,NUETB,0.0
NC,PA,1963,PAPRB,0.0
NC,RE,1963,REPRB,116481.0
ND,CL,1963,CLPRB,31423.0
ND,NG,1963,NGMPB,42044.0
ND,NU,1963,NUETB,0.0
ND,PA,1963,PAPRB,145174.0
ND,RE,1963,REPRB,15915.0
NE,CL,1963,CLPRB,0.0
NE,NG,1963,NGMPB,15159.0
NE,NU,1963,NUETB,886.0
NE,PA,1963,PAPRB,126707.0
NE,RE,1963,REPRB,13199.0
NH,CL,1963,CLPRB,0.0
NH,NG,1963,NGMPB,0.0
NH,NU,1963,NUETB,0.0
NH,PA,1963,PAPRB,0.0
NH,RE,1963,REPRB,24450.0
NJ,CL,1963,CLPRB,0.0
NJ,NG,1963,NGMPB,0.0
NJ,NU,1963,NUETB,0.0
NJ,PA,1963,PAPRB,0.0
NJ,RE,1963,REPRB,23397.0
NM,CL,1963,CLPRB,36384.0
NM,NG,1963,NGMPB,935147.0
NM,NU,1963,NUETB,0.0
NM,PA,1963,PAPRB,637658.0
NM,RE,1963,REPRB,6469.0
NV,CL,1963,CLPRB,0.0
NV,NG,1963,NGMPB,0.0
NV,NU,1963,NUETB,0.0
NV,PA,1963,PAPRB,684.0
NV,RE,1963,REPRB,19804.0
NY,CL,1963,CLPRB,0.0
NY,NG,1963,NGMPB,4045.0
NY,NU,1963,NUETB,7017.0
NY,PA,1963,PAPRB,9738.0
NY,RE,1963,REPRB,260059.0
OH,CL,1963,CLPRB,863111.0
OH,NG,1963,NGMPB,37664.0
OH,NU,1963,NUETB,0.0
OH,PA,1963,PAPRB,35026.0
OH,RE,1963,REPRB,38172.0
OK,CL,1963,CLPRB,25480.0
OK,NG,1963,NGMPB,1347832.0
OK,NU,1963,NUETB,0.0
OK,PA,1963,PAPRB,1171380.0
OK,RE,1963,REPRB,10640.0
OR,CL,1963,CLPRB,0.0
OR,NG,1963,NGMPB,0.0
OR,NU,1963,NUETB,0.0
OR,PA,1963,PAPRB,0.0
OR,RE,1963,REPRB,199225.0
PA,CL,1963,CLPRB,2308097.0
PA,NG,1963,NGMPB,95855.0
PA,NU,1963,NUETB,4221.0
PA,PA,1963,PAPRB,29481.0
PA,RE,1963,REPRB,60798.0
RI,CL,1963,CLPRB,0.0
RI,NG,1963,NGMPB,0.0
RI,NU,1963,NUETB,0.0
RI,PA,1963,PAPRB,0.0
RI,RE,1963,REPRB,3221.0
SC,CL,1963,CLPRB,0.0
SC,NG,1963,NGMPB,0.0
SC,NU,1963,NUETB,0.0
SC,PA,1963,PAPRB,0.0
SC,RE,1963,REPRB,69832.0
SD,CL,1963,CLPRB,0.0
SD,NG,1963,NGMPB,0.0
SD,NU,1963,NUETB,0.0
SD,PA,1963,PAPRB,1247.0
SD,RE,1963,REPRB,31784.0
TN,CL,1963,CLPRB,153712.0
TN,NG,1963,NGMPB,92.0
TN,NU,1963,NUETB,0.0
TN,PA,1963,PAPRB,93.0
TN,RE,1963,REPRB,127030.0
TX,CL,1963,CLPRB,27441.0
TX,NG,1963,NGMPB,6952455.0
TX,NU,1963,NUETB,0.0
TX,PA,1963,PAPRB,5671135.0
TX,RE,1963,REPRB,42718.0
US,CL,1963,CLPRB,11605467.0
US,NG,1963,NGMPB,16284371.0
US,NU,1963,NUETB,38147.0
US,PA,1963,PAPRB,15965793.0
US,RE,1963,REPRB,3096431.0
UT,CL,1963,CLPRB,100917.0
UT,NG,1963,NGMPB,77412.0
UT,NU,1963,NUETB,0.0
UT,PA,1963,PAPRB,193923.0
UT,RE,1963,REPRB,5699.0
VA,CL,1963,CLPRB,823684.0
VA,NG,1963,NGMPB,2139.0
VA,NU,1963,NUETB,0.0
VA,PA,1963,PAPRB,17.0
VA,RE,1963,REPRB,64267.0
VT,CL,1963,CLPRB,0.0
VT,NG,1963,NGMPB,0.0
VT,NU,1963,NUETB,0.0
VT,PA,1963,PAPRB,0.0
VT,RE,1963,REPRB,13995.0
WA,CL,1963,CLPRB,3095.0
WA,NG,1963,NGMPB,0.0
WA,NU,1963,NUETB,0.0
WA,PA,1963,PAPRB,0.0
WA,RE,1963,REPRB,514264.0
WI,CL,1963,CLPRB,0.0
WI,NG,1963,NGMPB,0.0
WI,NU,1963,NUETB,0.0
WI,PA,1963,PAPRB,0.0
WI,RE,1963,REPRB,55114.0
WV,CL,1963,CLPRB,3305985.0
WV,NG,1963,NGMPB,230519.0
WV,NU,1963,NUETB,0.0
WV,PA,1963,PAPRB,19430.0
WV,RE,1963,REPRB,21029.0
WY,CL,1963,CLPRB,54288.0
WY,NG,1963,NGMPB,228162.0
WY,NU,1963,NUETB,0.0
WY,PA,1963,PAPRB,837561.0
WY,RE,1963,REPRB,10641.0
X3,NG,1963,NGMPB,588351.0
X3,PA,1963,PAPRB,559065.0
X5,PA,1963,PAPRB,0.0
AK,CL,1964,CLPRB,11622.0
AK,NG,1964,NGMPB,6332.0
AK,NU,1964,NUETB,0.0
AK,PA,1964,PAPRB,64142.0
AK,RE,1964,REPRB,8102.0
AL,CL,1964,CLPRB,353712.0
AL,NG,1964,NGMPB,270.0
AL,NU,1964,NUETB,0.0
AL,PA,1964,PAPRB,49288.0
AL,RE,1964,REPRB,137992.0
AR,CL,1964,CLPRB,4757.0
AR,NG,1964,NGMPB,78760.0
AR,NU,1964,NUETB,0.0
AR,PA,1964,PAPRB,155075.0
AR,RE,1964,REPRB,42732.0
AZ,CL,1964,CLPRB,0.0
AZ,NG,1964,NGMPB,2144.0
AZ,NU,1964,NUETB,0.0
AZ,PA,1964,PAPRB,371.0
AZ,RE,1964,REPRB,34271.0
CA,CL,1964,CLPRB,0.0
CA,NG,1964,NGMPB,757678.0
CA,NU,1964,NUETB,4369.0
CA,PA,1964,PAPRB,1740052.0
CA,RE,1964,REPRB,331757.0
CO,CL,1964,CLPRB,95087.0
CO,NG,1964,NGMPB,118140.0
CO,NU,1964,NUETB,0.0
CO,PA,1964,PAPRB,201579.0
CO,RE,1964,REPRB,17865.0
CT,CL,1964,CLPRB,0.0
CT,NG,1964,NGMPB,0.0
CT,NU,1964,NUETB,0.0
CT,PA,1964,PAPRB,0.0
CT,RE,1964,REPRB,16703.0
DC,CL,1964,CLPRB,0.0
DC,NG,1964,NGMPB,0.0
DC,NU,1964,NUETB,0.0
DC,PA,1964,PAPRB,0.0
DC,RE,1964,REPRB,138.0
DE,CL,1964,CLPRB,0.0
DE,NG,1964,NGMPB,0.0
DE,NU,1964,NUETB,0.0
DE,PA,1964,PAPRB,0.0
DE,RE,1964,REPRB,5510.0
FL,CL,1964,CLPRB,0.0
FL,NG,1964,NGMPB,54.0
FL,NU,1964,NUETB,0.0
FL,PA,1964,PAPRB,3596.0
FL,RE,1964,REPRB,39016.0
GA,CL,1964,CLPRB,0.0
GA,NG,1964,NGMPB,0.0
GA,NU,1964,NUETB,0.0
GA,PA,1964,PAPRB,0.0
GA,RE,1964,REPRB,118296.0
HI,CL,1964,CLPRB,0.0
HI,NG,1964,NGMPB,0.0
HI,NU,1964,NUETB,0.0
HI,PA,1964,PAPRB,0.0
HI,RE,1964,REPRB,1429.0
IA,CL,1964,CLPRB,20096.0
IA,NG,1964,NGMPB,0.0
IA,NU,1964,NUETB,0.0
IA,PA,1964,PAPRB,0.0
IA,RE,1964,REPRB,12798.0
ID,CL,1964,CLPRB,0.0
ID,NG,1964,NGMPB,0.0
ID,NU,1964,NUETB,0.0
ID,PA,1964,PAPRB,0.0
ID,RE,1964,REPRB,76892.0
IL,CL,1964,CLPRB,1221511.0
IL,NG,1964,NGMPB,14289.0
IL,NU,1964,NUETB,11710.0
IL,PA,1964,PAPRB,406974.0
IL,RE,1964,REPRB,34491.0
IN,CL,1964,CLPRB,336004.0
IN,NG,1964,NGMPB,201.0
IN,NU,1964,NUETB,0.0
IN,PA,1964,PAPRB,65441.0
IN,RE,1964,REPRB,23168.0
KS,CL,1964,CLPRB,26914.0
KS,NG,1964,NGMPB,822000.0
KS,NU,1964,NUETB,0.0
KS,PA,1964,PAPRB,616262.0
KS,RE,1964,REPRB,3674.0
KY,CL,1964,CLPRB,1963792.0
KY,NG,1964,NGMPB,89060.0
KY,NU,1964,NUETB,0.0
KY,PA,1964,PAPRB,114678.0
KY,RE,1964,REPRB,47022.0
LA,CL,1964,CLPRB,0.0
LA,NG,1964,NGMPB,3826057.0
LA,NU,1964,NUETB,0.0
LA,PA,1964,PAPRB,2542942.0
LA,RE,1964,REPRB,39291.0
MA,CL,1964,CLPRB,0.0
MA,NG,1964,NGMPB,0.0
MA,NU,1964,NUETB,14166.0
MA,PA,1964,PAPRB,0.0
MA,RE,1964,REPRB,54148.0
MD,CL,1964,CLPRB,28754.0
MD,NG,1964,NGMPB,1411.0
MD,NU,1964,NUETB,0.0
MD,PA,1964,PAPRB,0.0
MD,RE,1964,REPRB,37440.0
ME,CL,1964,CLPRB,0.0
ME,NG,1964,NGMPB,0.0
ME,NU,1964,NUETB,0.0
ME,PA,1964,PAPRB,0.0
ME,RE,1964,REPRB,55936.0
MI,CL,1964,CLPRB,0.0
MI,NG,1964,NGMPB,35045.0
MI,NU,1964,NUETB,2293.0
MI,PA,1964,PAPRB,90486.0
MI,RE,1964,REPRB,52769.0
MN,CL,1964,CLPRB,0.0
MN,NG,1964,NGMPB,0.0
MN,NU,1964,NUETB,669.0
MN,PA,1964,PAPRB,0.0
MN,RE,1964,REPRB,33210.0
MO,CL,1964,CLPRB,68692.0
MO,NG,1964,NGMPB,109.0
MO,NU,1964,NUETB,0.0
MO,PA,1964,PAPRB,377.0
MO,RE,1964,REPRB,31229.0
MS,CL,1964,CLPRB,0.0
MS,NG,1964,NGMPB,188989.0
MS,NU,1964,NUETB,0.0
MS,PA,1964,PAPRB,329307.0
MS,RE,1964,REPRB,38448.0
MT,CL,1964,CLPRB,6176.0
MT,NG,1964,NGMPB,29196.0
MT,NU,1964,NUETB,0.0
MT,PA,1964,PAPRB,177753.0
MT,RE,1964,REPRB,79375.0
NC,CL,1964,CLPRB,0.0
NC,NG,1964,NGMPB,0.0
NC,NU,1964,NUETB,0.0
NC,PA,1964,PAPRB,0.0
NC,RE,1964,REPRB,131745.0
ND,CL,1964,CLPRB,34541.0
ND,NG,1964,NGMPB,44482.0
ND,NU,1964,NUETB,0.0
ND,PA,1964,PAPRB,149240.0
ND,RE,1964,REPRB,20014.0
NE,CL,1964,CLPRB,0.0
NE,NG,1964,NGMPB,12957.0
NE,NU,1964,NUETB,1082.0
NE,PA,1964,PAPRB,110855.0
NE,RE,1964,REPRB,12801.0
NH,CL,1964,CLPRB,0.0
NH,NG,1964,NGMPB,0.0
NH,NU,1964,NUETB,0.0
NH,PA,1964,PAPRB,0.0
NH,RE,1964,REPRB,23707.0
NJ,CL,1964,CLPRB,0.0
NJ,NG,1964,NGMPB,0.0
NJ,NU,1964,NUETB,0.0
NJ,PA,1964,PAPRB,0.0
NJ,RE,1964,REPRB,23947.0
NM,CL,1964,CLPRB,55539.0
NM,NG,1964,NGMPB,1016522.0
NM,NU,1964,NUETB,0.0
NM,PA,1964,PAPRB,660405.0
NM,RE,1964,REPRB,6300.0
NV,CL,1964,CLPRB,0.0
NV,NG,1964,NGMPB,0.0
NV,NU,1964,NUETB,0.0
NV,PA,1964,PAPRB,1479.0
NV,RE,1964,REPRB,17842.0
NY,CL,1964,CLPRB,0.0
NY,NG,1964,NGMPB,3191.0
NY,NU,1964,NUETB,4555.0
NY,PA,1964,PAPRB,10869.0
NY,RE,1964,REPRB,247409.0
OH,CL,1964,CLPRB,875311.0
OH,NG,1964,NGMPB,38167.0
OH,NU,1964,NUETB,207.0
OH,PA,1964,PAPRB,91982.0
OH,RE,1964,REPRB,38010.0
OK,CL,1964,CLPRB,25986.0
OK,NG,1964,NGMPB,1445605.0
OK,NU,1964,NUETB,0.0
OK,PA,1964,PAPRB,1174639.0
OK,RE,1964,REPRB,11373.0
OR,CL,1964,CLPRB,0.0
OR,NG,1964,NGMPB,0.0
OR,NU,1964,NUETB,0.0
OR,PA,1964,PAPRB,0.0
OR,RE,1964,REPRB,215793.0
PA,CL,1964,CLPRB,2413787.0
PA,NG,1964,NGMPB,85002.0
PA,NU,1964,NUETB,301.0
PA,PA,1964,PAPRB,29655.0
PA,RE,1964,REPRB,60590.0
RI,CL,1964,CLPRB,0.0
RI,NG,1964,NGMPB,0.0
RI,NU,1964,NUETB,0.0
RI,PA,1964,PAPRB,0.0
RI,RE,1964,REPRB,3533.0
SC,CL,1964,CLPRB,0.0
SC,NG,1964,NGMPB,0.0
SC,NU,1964,NUETB,468.0
SC,PA,1964,PAPRB,0.0
SC,RE,1964,REPRB,87558.0
SD,CL,1964,CLPRB,0.0
SD,NG,1964,NGMPB,0.0
SD,NU,1964,NUETB,0.0
SD,PA,1964,PAPRB,1433.0
SD,RE,1964,REPRB,33645.0
TN,CL,1964,CLPRB,150422.0
TN,NG,1964,NGMPB,79.0
TN,NU,1964,NUETB,0.0
TN,PA,1964,PAPRB,58.0
TN,RE,1964,REPRB,141564.0
TX,CL,1964,CLPRB,28839.0
TX,NG,1964,NGMPB,7311876.0
TX,NU,1964,NUETB,0.0
TX,PA,1964,PAPRB,5739216.0
TX,RE,1964,REPRB,43884.0
US,CL,1964,CLPRB,12273824.0
US,NG,1964,NGMPB,17163942.0
US,NU,1964,NUETB,39819.0
US,PA,1964,PAPRB,16163568.0
US,RE,1964,REPRB,3225249.0
UT,CL,1964,CLPRB,109250.0
UT,NG,1964,NGMPB,80476.0
UT,NU,1964,NUETB,0.0
UT,PA,1964,PAPRB,165735.0
UT,RE,1964,REPRB,10151.0
VA,CL,1964,CLPRB,855445.0
VA,NG,1964,NGMPB,1651.0
VA,NU,1964,NUETB,0.0
VA,PA,1964,PAPRB,35.0
VA,RE,1964,REPRB,63580.0
VT,CL,1964,CLPRB,0.0
VT,NG,1964,NGMPB,0.0
VT,NU,1964,NUETB,0.0
VT,PA,1964,PAPRB,0.0
VT,RE,1964,REPRB,13500.0
WA,CL,1964,CLPRB,1108.0
WA,NG,1964,NGMPB,0.0
WA,NU,1964,NUETB,0.0
WA,PA,1964,PAPRB,0.0
WA,RE,1964,REPRB,557343.0
WI,CL,1964,CLPRB,0.0
WI,NG,1964,NGMPB,0.0
WI,NU,1964,NUETB,0.0
WI,PA,1964,PAPRB,0.0
WI,RE,1964,REPRB,54980.0
WV,CL,1964,CLPRB,3532592.0
WV,NG,1964,NGMPB,223554.0
WV,NU,1964,NUETB,0.0
WV,PA,1964,PAPRB,19546.0
WV,RE,1964,REPRB,21666.0
WY,CL,1964,CLPRB,53889.0
WY,NG,1964,NGMPB,254156.0
WY,NU,1964,NUETB,0.0
WY,PA,1964,PAPRB,804762.0
WY,RE,1964,REPRB,10613.0
X3,NG,1964,NGMPB,676489.0
X3,PA,1964,PAPRB,645335.0
X5,PA,1964,PAPRB,0.0
AK,CL,1965,CLPRB,13931.0
AK,NG,1965,NGMPB,7325.0
AK,NU,1965,NUETB,0.0
AK,PA,1965,PAPRB,64542.0
AK,RE,1965,REPRB,8519.0
AL,CL,1965,CLPRB,363440.0
AL,NG,1965,NGMPB,330.0
AL,NU,1965,NUETB,0.0
AL,PA,1965,PAPRB,46771.0
AL,RE,1965,REPRB,121888.0
AR,CL,1965,CLPRB,5071.0
AR,NG,1965,NGMPB,85651.0
AR,NU,1965,NUETB,0.0
AR,PA,1965,PAPRB,150394.0
AR,RE,1965,REPRB,46425.0
AZ,CL,1965,CLPRB,0.0
AZ,NG,1965,NGMPB,3289.0
AZ,NU,1965,NUETB,0.0
AZ,PA,1965,PAPRB,563.0
AZ,RE,1965,REPRB,50095.0
CA,CL,1965,CLPRB,0.0
CA,NG,1965,NGMPB,753494.0
CA,NU,1965,NUETB,3193.0
CA,PA,1965,PAPRB,1835282.0
CA,RE,1965,REPRB,418518.0
CO,CL,1965,CLPRB,104585.0
CO,NG,1965,NGMPB,130613.0
CO,NU,1965,NUETB,0.0
CO,PA,1965,PAPRB,194364.0
CO,RE,1965,REPRB,16369.0
CT,CL,1965,CLPRB,0.0
CT,NG,1965,NGMPB,0.0
CT,NU,1965,NUETB,0.0
CT,PA,1965,PAPRB,0.0
CT,RE,1965,REPRB,15500.0
DC,CL,1965,CLPRB,0.0
DC,NG,1965,NGMPB,0.0
DC,NU,1965,NUETB,0.0
DC,PA,1965,PAPRB,0.0
DC,RE,1965,REPRB,120.0
DE,CL,1965,CLPRB,0.0
DE,NG,1965,NGMPB,0.0
DE,NU,1965,NUETB,0.0
DE,PA,1965,PAPRB,0.0
DE,RE,1965,REPRB,5577.0
FL,CL,1965,CLPRB,0.0
FL,NG,1965,NGMPB,144.0
FL,NU,1965,NUETB,0.0
FL,PA,1965,PAPRB,8491.0
FL,RE,1965,REPRB,39916.0
GA,CL,1965,CLPRB,0.0
GA,NG,1965,NGMPB,0.0
GA,NU,1965,NUETB,0.0
GA,PA,1965,PAPRB,0.0
GA,RE,1965,REPRB,108022.0
HI,CL,1965,CLPRB,0.0
HI,NG,1965,NGMPB,0.0
HI,NU,1965,NUETB,0.0
HI,PA,1965,PAPRB,0.0
HI,RE,1965,REPRB,1265.0
IA,CL,1965,CLPRB,21542.0
IA,NG,1965,NGMPB,0.0
IA,NU,1965,NUETB,0.0
IA,PA,1965,PAPRB,0.0
IA,RE,1965,REPRB,15160.0
ID,CL,1965,CLPRB,0.0
ID,NG,1965,NGMPB,0.0
ID,NU,1965,NUETB,0.0
ID,PA,1965,PAPRB,0.0
ID,RE,1965,REPRB,79778.0
IL,CL,1965,CLPRB,1298323.0
IL,NG,1965,NGMPB,13433.0
IL,NU,1965,NUETB,11393.0
IL,PA,1965,PAPRB,369506.0
IL,RE,1965,REPRB,35036.0
IN,CL,1965,CLPRB,346925.0
IN,NG,1965,NGMPB,240.0
IN,NU,1965,NUETB,0.0
IN,PA,1965,PAPRB,66590.0
IN,RE,1965,REPRB,23060.0
KS,CL,1965,CLPRB,27916.0
KS,NG,1965,NGMPB,848892.0
KS,NU,1965,NUETB,0.0
KS,PA,1965,PAPRB,607451.0
KS,RE,1965,REPRB,3499.0
KY,CL,1965,CLPRB,2037285.0
KY,NG,1965,NGMPB,90920.0
KY,NU,1965,NUETB,0.0
KY,PA,1965,PAPRB,112439.0
KY,RE,1965,REPRB,47438.0
LA,CL,1965,CLPRB,0.0
LA,NG,1965,NGMPB,4034128.0
LA,NU,1965,NUETB,0.0
LA,PA,1965,PAPRB,2661560.0
LA,RE,1965,REPRB,38299.0
MA,CL,1965,CLPRB,0.0
MA,NG,1965,NGMPB,0.0
MA,NU,1965,NUETB,11407.0
MA,PA,1965,PAPRB,0.0
MA,RE,1965,REPRB,55636.0
MD,CL,1965,CLPRB,30627.0
MD,NG,1965,NGMPB,417.0
MD,NU,1965,NUETB,0.0
MD,PA,1965,PAPRB,0.0
MD,RE,1965,REPRB,39019.0
ME,CL,1965,CLPRB,0.0
ME,NG,1965,NGMPB,0.0
ME,NU,1965,NUETB,0.0
ME,PA,1965,PAPRB,0.0
ME,RE,1965,REPRB,51675.0
MI,CL,1965,CLPRB,0.0
MI,NG,1965,NGMPB,38377.0
MI,NU,1965,NUETB,2132.0
MI,PA,1965,PAPRB,85422.0
MI,RE,1965,REPRB,55858.0
MN,CL,1965,CLPRB,0.0
MN,NG,1965,NGMPB,0.0
MN,NU,1965,NUETB,1693.0
MN,PA,1965,PAPRB,0.0
MN,RE,1965,REPRB,34786.0
MO,CL,1965,CLPRB,75259.0
MO,NG,1965,NGMPB,85.0
MO,NU,1965,NUETB,0.0
MO,PA,1965,PAPRB,423.0
MO,RE,1965,REPRB,35404.0
MS,CL,1965,CLPRB,0.0
MS,NG,1965,NGMPB,173791.0
MS,NU,1965,NUETB,0.0
MS,PA,1965,PAPRB,325861.0
MS,RE,1965,REPRB,37759.0
MT,CL,1965,CLPRB,6497.0
MT,NG,1965,NGMPB,32577.0
MT,NU,1965,NUETB,0.0
MT,PA,1965,PAPRB,190112.0
